gps_point,dbh,type,dead,species
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,30,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,F. crenata,FALSE,Fagus crenata Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
257,10,Q. crispula,FALSE,Quercus crispula Blume
258,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
258,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
258,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
258,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
258,30,F. crenata,FALSE,Fagus crenata Blume
258,30,F. crenata,FALSE,Fagus crenata Blume
258,10,Q. crispula,FALSE,Quercus crispula Blume
258,30,Q. crispula,FALSE,Quercus crispula Blume
258,10,Q. crispula,FALSE,Quercus crispula Blume
259,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
259,10,F. crenata,FALSE,Fagus crenata Blume
259,10,F. crenata,FALSE,Fagus crenata Blume
259,10,F. crenata,FALSE,Fagus crenata Blume
259,10,F. crenata,FALSE,Fagus crenata Blume
259,10,F. crenata,FALSE,Fagus crenata Blume
259,30,F. crenata,FALSE,Fagus crenata Blume
259,30,F. crenata,FALSE,Fagus crenata Blume
259,30,F. crenata,FALSE,Fagus crenata Blume
259,30,F. crenata,FALSE,Fagus crenata Blume
259,30,Broadleaves,FALSE,Magnolia obovata Thunb.
259,10,Q. crispula,FALSE,Quercus crispula Blume
260,30,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,30,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,30,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,30,F. crenata,FALSE,Fagus crenata Blume
260,10,F. crenata,FALSE,Fagus crenata Blume
260,10,Q. crispula,FALSE,Quercus crispula Blume
261,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
261,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
261,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
261,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
261,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,30,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,30,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,10,F. crenata,FALSE,Fagus crenata Blume
261,30,Q. crispula,FALSE,Quercus crispula Blume
262,10,F. crenata,FALSE,Fagus crenata Blume
262,30,Q. crispula,TRUE,Quercus crispula Blume
262,30,Q. crispula,TRUE,Quercus crispula Blume
262,10,Q. crispula,FALSE,Quercus crispula Blume
262,30,Q. crispula,TRUE,Quercus crispula Blume
263,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
263,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
263,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
263,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
263,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
263,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
263,10,F. crenata,FALSE,Fagus crenata Blume
263,30,Q. crispula,FALSE,Quercus crispula Blume
263,30,Q. crispula,FALSE,Quercus crispula Blume
263,10,Q. crispula,FALSE,Quercus crispula Blume
263,10,Q. crispula,FALSE,Quercus crispula Blume
263,50,Q. crispula,TRUE,Quercus crispula Blume
264,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
264,30,F. crenata,FALSE,Fagus crenata Blume
264,10,F. crenata,FALSE,Fagus crenata Blume
264,10,F. crenata,FALSE,Fagus crenata Blume
264,10,F. crenata,FALSE,Fagus crenata Blume
264,10,F. crenata,FALSE,Fagus crenata Blume
264,30,Q. crispula,FALSE,Quercus crispula Blume
265,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
265,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
265,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,30,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,F. crenata,FALSE,Fagus crenata Blume
265,10,Q. crispula,FALSE,Quercus crispula Blume
265,10,Q. crispula,FALSE,Quercus crispula Blume
265,10,Q. crispula,FALSE,Quercus crispula Blume
265,10,Q. crispula,FALSE,Quercus crispula Blume
265,10,Broadleaves,FALSE,Broadleavess spp.
266,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
266,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
266,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
266,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
266,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
266,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
266,10,Q. crispula,FALSE,Quercus crispula Blume
266,10,Q. crispula,FALSE,Quercus crispula Blume
267,10,F. crenata,FALSE,Fagus crenata Blume
267,10,F. crenata,FALSE,Fagus crenata Blume
267,10,F. crenata,FALSE,Fagus crenata Blume
267,10,F. crenata,FALSE,Fagus crenata Blume
267,10,F. crenata,FALSE,Fagus crenata Blume
267,10,F. crenata,FALSE,Fagus crenata Blume
267,30,Q. crispula,FALSE,Quercus crispula Blume
267,10,Q. crispula,TRUE,Quercus crispula Blume
267,30,Q. crispula,FALSE,Quercus crispula Blume
268,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
268,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
268,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
268,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
268,30,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
268,30,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
268,10,Q. crispula,FALSE,Quercus crispula Blume
268,30,Q. crispula,TRUE,Quercus crispula Blume
269,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
269,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
269,50,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
269,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
269,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
269,30,Q. crispula,TRUE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,10,Q. crispula,FALSE,Quercus crispula Blume
269,30,Q. crispula,FALSE,Quercus crispula Blume
269,30,Q. crispula,FALSE,Quercus crispula Blume
270,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
270,10,F. crenata,FALSE,Fagus crenata Blume
270,30,Q. crispula,TRUE,Quercus crispula Blume
270,10,Q. crispula,FALSE,Quercus crispula Blume
270,10,Q. crispula,FALSE,Quercus crispula Blume
271,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
271,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
271,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
271,10,Broadleaves,FALSE,Acer japonicum Thunb.
271,10,Broadleaves,FALSE,Acer japonicum Thunb.
271,10,Broadleaves,FALSE,Acer japonicum Thunb.
271,10,Broadleaves,FALSE,Acer japonicum Thunb.
271,10,Broadleaves,FALSE,Acer japonicum Thunb.
271,10,F. crenata,FALSE,Fagus crenata Blume
271,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
271,10,Q. crispula,FALSE,Quercus crispula Blume
271,30,Q. crispula,TRUE,Quercus crispula Blume
271,30,Q. crispula,TRUE,Quercus crispula Blume
272,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
272,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
272,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
272,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
272,30,Q. crispula,TRUE,Quercus crispula Blume
272,30,Q. crispula,TRUE,Quercus crispula Blume
272,30,Q. crispula,TRUE,Quercus crispula Blume
272,10,Q. crispula,TRUE,Quercus crispula Blume
272,10,Q. crispula,TRUE,Quercus crispula Blume
272,10,Q. crispula,TRUE,Quercus crispula Blume
272,30,Q. crispula,TRUE,Quercus crispula Blume
272,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
273,30,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
273,10,Broadleaves,FALSE,Aesculus turbinata Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,30,Q. crispula,TRUE,Quercus crispula Blume
273,30,Q. crispula,TRUE,Quercus crispula Blume
273,30,Q. crispula,TRUE,Quercus crispula Blume
273,30,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,TRUE,Quercus crispula Blume
273,10,Q. crispula,FALSE,Quercus crispula Blume
274,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
274,10,Broadleaves,FALSE,Cornus controversa Hemsl. ex Prain
274,30,Q. crispula,TRUE,Quercus crispula Blume
274,30,Q. crispula,TRUE,Quercus crispula Blume
274,30,Q. crispula,TRUE,Quercus crispula Blume
274,10,Q. crispula,TRUE,Quercus crispula Blume
274,30,Q. crispula,TRUE,Quercus crispula Blume
274,10,Q. crispula,TRUE,Quercus crispula Blume
274,10,Q. crispula,TRUE,Quercus crispula Blume
274,30,Q. crispula,TRUE,Quercus crispula Blume
275,30,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
275,10,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
275,30,Conifer,FALSE,Larix kaempferi (Lamb.) Carriere
275,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
275,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
275,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
275,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
275,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
275,10,Q. crispula,FALSE,Quercus crispula Blume
275,10,Q. crispula,FALSE,Quercus crispula Blume
275,10,Q. crispula,FALSE,Quercus crispula Blume
276,10,Q. serata,FALSE,Quercus serrata Murray
276,10,Q. crispula,FALSE,Quercus crispula Blume
276,10,Q. crispula,FALSE,Quercus crispula Blume
276,10,Q. crispula,FALSE,Quercus crispula Blume
277,10,Conifer,FALSE,Pinus densiflora Siebold et Zucc.
277,30,Q. serata,FALSE,Quercus serrata Murray
277,30,Q. serata,FALSE,Quercus serrata Murray
277,30,Q. serata,FALSE,Quercus serrata Murray
277,10,Q. serata,FALSE,Quercus serrata Murray
277,10,Q. serata,FALSE,Quercus serrata Murray
277,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
277,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
277,10,Broadleaves,FALSE,Pterocarya rhoifolia Siebold et Zucc.
278,30,Conifer,FALSE,Pinus densiflora Siebold et Zucc.
278,10,Conifer,FALSE,Pinus densiflora Siebold et Zucc.
278,30,Q. serata,FALSE,Quercus serrata Murray
278,30,Q. serata,FALSE,Quercus serrata Murray
278,10,Q. serata,FALSE,Quercus serrata Murray
278,30,Q. serata,FALSE,Quercus serrata Murray
278,30,Q. serata,FALSE,Quercus serrata Murray
278,10,Q. serata,FALSE,Quercus serrata Murray
278,10,Q. serata,FALSE,Quercus serrata Murray
278,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
280,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
280,10,Q. serata,FALSE,Quercus serrata Murray
280,10,Q. serata,FALSE,Quercus serrata Murray
280,10,Q. serata,FALSE,Quercus serrata Murray
280,10,Q. serata,FALSE,Quercus serrata Murray
280,10,Q. serata,FALSE,Quercus serrata Murray
280,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Q. crispula,FALSE,Quercus crispula Blume
281,10,Broadleaves,FALSE,Broadleavess spp.
282,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
282,10,Q. serata,FALSE,Quercus serrata Murray
282,10,Q. serata,FALSE,Quercus serrata Murray
282,10,Q. serata,FALSE,Quercus serrata Murray
282,10,Q. serata,FALSE,Quercus serrata Murray
282,10,Q. serata,FALSE,Quercus serrata Murray
282,10,Broadleaves,FALSE,Magnolia obovata Thunb.
282,10,Q. crispula,TRUE,Quercus crispula Blume
282,10,Q. crispula,FALSE,Quercus crispula Blume
282,10,Q. crispula,FALSE,Quercus crispula Blume
282,10,Q. crispula,FALSE,Quercus crispula Blume
283,10,Broadleaves,FALSE,Hamamelis japonica Siebold et Zucc.
283,10,Q. crispula,FALSE,Quercus crispula Blume
283,10,Q. crispula,FALSE,Quercus crispula Blume
283,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
284,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
284,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
284,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
284,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
284,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
284,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
284,10,Broadleaves,FALSE,Cerasus leveilleana (Koehne) H.Ohba
284,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Q. crispula,FALSE,Quercus crispula Blume
284,10,Q. crispula,FALSE,Quercus crispula Blume
285,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
285,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
285,10,Broadleaves,FALSE,Magnolia obovata Thunb.
285,10,Broadleaves,FALSE,Magnolia obovata Thunb.
285,30,Broadleaves,FALSE,Magnolia obovata Thunb.
285,10,Broadleaves,FALSE,Magnolia obovata Thunb.
285,30,Q. crispula,FALSE,Quercus crispula Blume
285,30,Q. crispula,FALSE,Quercus crispula Blume
286,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
286,30,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
286,10,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
286,10,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
286,30,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
286,30,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
286,10,Q. crispula,TRUE,Quercus crispula Blume
286,10,Q. crispula,TRUE,Quercus crispula Blume
286,10,Q. crispula,TRUE,Quercus crispula Blume
286,10,Q. crispula,TRUE,Quercus crispula Blume
286,10,Q. crispula,TRUE,Quercus crispula Blume
286,10,Broadleaves,FALSE,Broadleavess spp.
286,10,Broadleaves,FALSE,Broadleavess spp.
286,10,Broadleaves,FALSE,Broadleavess spp.
286,10,Broadleaves,FALSE,Broadleavess spp.
286,10,Broadleaves,FALSE,Broadleavess spp.
286,10,Broadleaves,FALSE,Broadleavess spp.
286,10,Broadleaves,FALSE,Broadleavess spp.
287,10,Broadleaves,FALSE,Castanea crenata Siebold et Zucc.
287,10,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
287,10,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
287,10,Broadleaves,FALSE,Tilia japonica (Miq.) Simonk.
287,10,Q. crispula,FALSE,Quercus crispula Blume
287,30,Q. crispula,FALSE,Quercus crispula Blume
287,30,Q. crispula,FALSE,Quercus crispula Blume
287,10,Q. crispula,FALSE,Quercus crispula Blume
287,30,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,TRUE,Quercus crispula Blume
288,10,Q. crispula,TRUE,Quercus crispula Blume
288,10,Q. crispula,TRUE,Quercus crispula Blume
288,10,Q. crispula,TRUE,Quercus crispula Blume
288,10,Q. crispula,TRUE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,30,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,30,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,FALSE,Quercus crispula Blume
288,10,Q. crispula,TRUE,Quercus crispula Blume
289,30,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
289,10,F. crenata,FALSE,Fagus crenata Blume
289,10,Q. crispula,TRUE,Quercus crispula Blume
289,10,Q. crispula,TRUE,Quercus crispula Blume
289,10,Q. crispula,TRUE,Quercus crispula Blume
289,10,Q. crispula,TRUE,Quercus crispula Blume
289,10,Q. crispula,TRUE,Quercus crispula Blume
289,10,Q. crispula,TRUE,Quercus crispula Blume
290,10,Broadleaves,FALSE,Padus ssiori (F.Schmidt) C.K.Schneid.
290,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
290,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
290,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
290,10,Broadleaves,FALSE,Acer japonicum Thunb.
290,10,Q. crispula,TRUE,Quercus crispula Blume
290,30,Q. crispula,TRUE,Quercus crispula Blume
290,10,Q. crispula,FALSE,Quercus crispula Blume
290,10,Q. crispula,FALSE,Quercus crispula Blume
290,10,Q. crispula,TRUE,Quercus crispula Blume
290,30,Q. crispula,TRUE,Quercus crispula Blume
290,10,Q. crispula,TRUE,Quercus crispula Blume
290,10,Q. crispula,TRUE,Quercus crispula Blume
290,10,Q. crispula,TRUE,Quercus crispula Blume
291,30,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
291,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
291,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
291,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
291,10,C. japonica,FALSE,Cryptomeria japonica (L.f.) D.Don
291,30,Q. crispula,TRUE,Quercus crispula Blume
291,30,Q. crispula,TRUE,Quercus crispula Blume
292,10,Q. crispula,FALSE,Quercus crispula Blume
292,10,Q. crispula,FALSE,Quercus crispula Blume
292,10,Q. crispula,FALSE,Quercus crispula Blume
292,10,Q. crispula,FALSE,Quercus crispula Blume
292,10,Q. crispula,FALSE,Quercus crispula Blume
292,10,Broadleaves,FALSE,Broadleavess spp.
293,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
293,10,Broadleaves,FALSE,Acer pictum Thunb.  subsp. dissectum (Wesm.) H.Ohashi
